1001	EGRGA	0.12133
1001	OPHHO	0.13373
1001	PHACA	0.300173
1001	FULGL	0.111614
1001	BALRE	0.128894
1001	CUCCA	0.154226
1001	CARCR	0.116705
1001	NIPNI	0.107919
1001	APTFO	0.110452
1001	PYGAD	0.110456
1001	LEPDI	0.129548
1001	CAPCA	0.139499
1001	CHAPE	0.188067
1001	CALAN	0.162538
1001	BUCRH	0.245135
1001	GEOFO	0.241457
1001	TAEGU	0.244067
1001	CORBR	0.240424
1001	MANVI	0.218955
1001	ACACH	0.226915
1001	PICPU	0.263611
1001	COLST	0.228687
1001	MERNU	0.245268
1001	APAVI	0.177514
1001	NESNO	0.150354
1001	MELUN	0.160327
1001	TYTAL	0.124897
1001	FALPE	0.110448
1001	STRCA	0.0653104
1001	GALGA	0.134431
1001	MELGA	0.134303
1001	ANAPL	0.124449
1001	HALAL	0.102973
1001	HALLE	0.102973
1001	PELCR	0.109695
1001	GAVST	0.11357
1001	PTEGU	0.128859
1001	CHAVO	0.134982
1001	MESUN	0.172699
1001	TAUER	0.140589
1001	PODCR	0.129098
1001	PHORU	0.129686
1001	COLLI	0.166072
1001	CHLUN	0.152825
1005	TAUER	0.42883
1005	MERNU	0.469282
1005	COLST	0.434436
1005	CALAN	0.527494
1005	CHAPE	0.482035
1005	PICPU	0.5175
1005	MANVI	0.584127
1005	TAEGU	0.787032
1005	CORBR	0.657925
1005	ACACH	0.518243
1005	MELUN	0.390773
1005	NESNO	0.405921
1005	EGRGA	0.284505
1005	PELCR	0.256638
1005	TYTAL	0.272309
1005	FULGL	0.240765
1005	GALGA	0.283305
1005	MELGA	0.29778
1005	STRCA	0.210465
1005	HALAL	0.254841
1005	HALLE	0.251505
1005	PODCR	0.291424
1005	FALPE	0.285645
1005	CATAU	0.250658
1005	CARCR	0.249035
1005	CUCCA	0.339808
1005	PHALE	0.262829
1005	PTEGU	0.342184
1005	BALRE	0.270526
1005	NIPNI	0.281882
1005	PHACA	0.310833
1005	GAVST	0.257819
1005	CHAVO	0.288193
1005	APTFO	0.273363
1005	PYGAD	0.274509
1005	ANAPL	0.389901
1005	PHORU	0.316185
1005	OPHHO	0.321564
1005	LEPDI	0.323072
1005	APAVI	0.387622
1005	MESUN	0.328638
1005	COLLI	0.357679
1005	CAPCA	0.326953
1013	GEOFO	0.0798222
1013	TAEGU	0.0850715
1013	CORBR	0.0719748
1013	MANVI	0.0875135
1013	EGRGA	0.0595095
1013	NESNO	0.0674549
1013	MELUN	0.0664933
1013	NIPNI	0.0553212
1013	FULGL	0.0585391
1013	BALRE	0.0616411
1013	PHORU	0.0553236
1013	CHAVO	0.059467
1013	GAVST	0.0623707
1013	HALLE	0.0620769
1013	HALAL	0.0620769
1013	TYTAL	0.0635313
1013	MERNU	0.0960906
1013	ANAPL	0.0726453
1013	GALGA	0.0933255
1013	MELGA	0.154144
1013	CATAU	0.0542236
1013	TAUER	0.0546665
1013	ACACH	0.0632903
1013	BUCRH	0.0744305
1013	STRCA	0.0346477
1013	COLST	0.065396
1013	PODCR	0.0568996
1013	PYGAD	0.0522471
1013	APTFO	0.0512104
1013	CAPCA	0.0533103
1013	PELCR	0.0525609
1013	CHLUN	0.0599757
1013	PHALE	0.0637772
1013	PICPU	0.0657872
1013	CALAN	0.0713875
1013	CHAPE	0.0769397
1013	FALPE	0.0755894
1013	EURHE	0.0736589
1013	APAVI	0.0787375
1013	CUCCA	0.0615504
1013	OPHHO	0.062846
1013	LEPDI	0.0681115
1013	COLLI	0.0625216
1014		
1014	NESNO	
1014	MELUN	
1014	HALAL	
1014	HALLE	
1014	GAVST	
1014	PHACA	
1014	PODCR	
1014	CUCCA	
1014	MANVI	
1014	CORBR	
1014	GEOFO	
1014	TAEGU	
1014	CHAPE	
1014	CALAN	
1014	MELGA	
1014	GALGA	
1014	ANAPL	
1014	STRCA	
1014	CHLUN	
1014	MESUN	
1014	CHAVO	
1014	BUCRH	
1014	TAUER	
1014	PHALE	
1014	PYGAD	
1014	OPHHO	
1014	COLST	
1014	FALPE	
1014	PTEGU	
1014	LEPDI	
1014	BALRE	
1014	APAVI	
1014	CAPCA	
1014	ACACH	
1014	NIPNI	
1014	CARCR	
1014	PICPU	
1014	EURHE	
1014	COLLI	
1014	FULGL	
1014	TYTAL	
1014	APTFO	
1014	PHORU	
1014	EGRGA	
1014	PELCR	
1014	MERNU	
1016	PYGAD	0.148738
1016	APTFO	0.150872
1016	PTEGU	0.171821
1016	PICPU	0.203335
1016	LEPDI	0.177001
1016	CHAPE	0.230241
1016	CALAN	0.226561
1016	ACACH	0.26006
1016	MANVI	0.277758
1016	CORBR	0.2618
1016	TAEGU	0.270778
1016	GEOFO	0.28828
1016	CUCCA	0.209483
1016	CHLUN	0.167857
1016	NESNO	0.192412
1016	MELUN	0.196482
1016	NIPNI	0.159478
1016	COLLI	0.182231
1016	APAVI	0.18313
1016	BUCRH	0.176666
1016	GAVST	0.155156
1016	HALLE	0.149792
1016	HALAL	0.149823
1016	MELGA	0.242755
1016	GALGA	0.245084
1016	ANAPL	0.185564
1016	COLST	0.199521
1016	CHAVO	0.156702
1016	TYTAL	0.159491
1016	BALRE	0.166632
1016	PODCR	0.161496
1016	PHORU	0.150216
1016	PHALE	0.165991
1016	CATAU	0.151712
1016	EURHE	0.169748
1016	OPHHO	0.201884
1016	PHACA	0.174925
1016	MERNU	0.193687
1016	CARCR	0.14702
1016	MESUN	0.168611
1016	PELCR	0.138604
1016	STRCA	0.108631
1016	FULGL	0.144757
1016	FALPE	0.18098
1016	CAPCA	0.154625
1016	EGRGA	0.155545
1016	TAUER	0.169825
1020	CHAPE	0.382288
1020	CALAN	0.361317
1020	PICPU	0.369632
1020	MERNU	0.392012
1020	MELUN	0.382235
1020	NESNO	0.392975
1020	CORBR	0.390202
1020	GEOFO	0.417973
1020	TAEGU	0.422396
1020	MANVI	0.347977
1020	ACACH	0.379143
1020	CUCCA	0.370258
1020	EGRGA	0.303718
1020	STRCA	0.212832
1020	GALGA	0.342878
1020	MELGA	0.356653
1020	ANAPL	0.417842
1020	PTEGU	0.328282
1020	HALAL	0.320292
1020	HALLE	0.314528
1020	TYTAL	0.346407
1020	FALPE	0.358817
1020	OPHHO	0.354324
1020	CARCR	0.346421
1020	CATAU	0.326305
1020	LEPDI	0.349797
1020	TAUER	0.358739
1020	BUCRH	0.395312
1020	FULGL	0.343517
1020	PHACA	0.391419
1020	PYGAD	0.335684
1020	APTFO	0.333033
1020	CHLUN	0.365173
1020	PHALE	0.366577
1020	EURHE	0.398018
1020	NIPNI	0.412606
1020	PODCR	0.376435
1020	PHORU	0.351287
1020	PELCR	0.349164
1020	MESUN	0.366977
1020	COLLI	0.384002
1020	APAVI	0.3631
1020	CHAVO	0.318059
1020	COLST	0.368147
1025	CHLUN	0.200348
1025	APTFO	0.138198
1025	PYGAD	0.14042
1025	OPHHO	0.145242
1025	HALLE	0.120212
1025	HALAL	0.126874
1025	CHAVO	0.130114
1025	NIPNI	0.117941
1025	MESUN	0.158772
1025	CATAU	0.125098
1025	CUCCA	0.214461
1025	FALPE	0.163383
1025	PHALE	0.145986
1025	CAPCA	0.167257
1025	CHAPE	0.19125
1025	PHORU	0.144986
1025	PODCR	0.151981
1025	BUCRH	0.22156
1025	MERNU	0.201115
1025	PICPU	0.191175
1025	MELUN	0.191728
1025	NESNO	0.195059
1025	GALGA	0.239213
1025	MELGA	0.252393
1025	ANAPL	0.205796
1025	EURHE	0.201696
1025	ACACH	0.281317
1025	MANVI	0.286666
1025	TAEGU	0.258485
1025	GEOFO	0.262435
1025	CORBR	0.28321
1025	GAVST	0.129363
1025	PELCR	0.177052
1025	TYTAL	0.20283
1025	CALAN	0.267118
1025	FULGL	0.165804
1025	PHACA	0.176071
1025	TAUER	0.237911
1025	APAVI	0.231938
1025	CARCR	0.199936
1025	LEPDI	0.203078
1025	COLLI	0.249628
1025	BALRE	0.188401
1027	CORBR	0.393477
1027	ACACH	0.324035
1027	MERNU	0.227145
1027	CALAN	0.246655
1027	COLST	0.228445
1027	NESNO	0.212906
1027	MELUN	0.207697
1027	BUCRH	0.217002
1027	EURHE	0.187157
1027	PTEGU	0.164125
1027	MESUN	0.163771
1027	BALRE	0.142246
1027	HALAL	0.133787
1027	HALLE	0.13422
1027	PELCR	0.134363
1027	CHAVO	0.146247
1027	CUCCA	0.190481
1027	TAUER	0.16746
1027	PHORU	0.151262
1027	PODCR	0.15908
1027	TYTAL	0.150604
1027	FALPE	0.159253
1027	GAVST	0.139488
1027	EGRGA	0.13863
1027	PHACA	0.151465
1027	NIPNI	0.135226
1027	PHALE	0.132894
1027	OPHHO	0.148593
1027	CAPCA	0.156949
1027	FULGL	0.135723
1027	STRCA	0.117104
1027	APTFO	0.126647
1027	PYGAD	0.125691
1027	GALGA	0.210915
1027	MELGA	0.2195
1027	ANAPL	0.170629
1027	APAVI	0.188445
1027	LEPDI	0.185893
1027	COLLI	0.248252
1027	CHAPE	0.255289
1027	MANVI	0.361143
1027	PICPU	0.47389
1027	GEOFO	0.435178
1028	BUCRH	0.222178
1028	BALRE	0.163301
1028	FALPE	0.18168
1028	OPHHO	0.168652
1028	ANAPL	0.215547
1028	MELGA	0.307166
1028	GALGA	0.31767
1028	PTEGU	0.147866
1028	CHLUN	0.161494
1028	TAUER	0.148672
1028	MESUN	0.165079
1028	CUCCA	0.133754
1028	LEPDI	0.157537
1028	CATAU	0.136299
1028	GAVST	0.198607
1028	STRCA	0.295177
1028	APTFO	0.141128
1028	PYGAD	0.139875
1028	EGRGA	0.161015
1028	PELCR	0.15405
1028	PHACA	0.186411
1028	EURHE	0.201505
1028	CHAVO	0.182876
1028	PHORU	0.212298
1028	CARCR	0.223893
1028	MERNU	0.242291
1028	NIPNI	0.191531
1028	COLLI	0.190376
1028	ACACH	0.200516
1028	MANVI	0.257541
1028	CORBR	0.216865
1028	TAEGU	0.245107
1028	GEOFO	0.258135
1028	CAPCA	0.180663
1028	CHAPE	0.238548
1028	PICPU	0.321559
1028	CALAN	0.245138
1028	COLST	0.236316
1028	NESNO	0.16852
1028	MELUN	0.197643
1028	HALLE	0.148794
1028	HALAL	0.146729
1028	PODCR	0.153878
1028	APAVI	0.210159
1029	APAVI	0.251311
1029	NIPNI	0.220867
1029	PELCR	0.205179
1029	FULGL	0.188613
1029	BALRE	0.208428
1029	TYTAL	0.219233
1029	TAUER	0.187733
1029	LEPDI	0.198214
1029	MERNU	0.207139
1029	CAPCA	0.186834
1029	OPHHO	0.170225
1029	CARCR	0.14752
1029	STRCA	0.124177
1029	PHORU	0.151675
1029	PODCR	0.143744
1029	EURHE	0.180223
1029	ANAPL	0.220829
1029	APTFO	0.147337
1029	PHALE	0.213158
1029	GAVST	0.173405
1029	HALAL	0.184463
1029	HALLE	0.178643
1029	MESUN	0.242435
1029	FALPE	0.196681
1029	PYGAD	0.178283
1029	COLST	0.259225
1029	EGRGA	0.211673
1029	CHLUN	0.237124
1029	CUCCA	0.242465
1029	GALGA	0.334967
1029	MELGA	0.388972
1029	CALAN	0.366216
1029	CHAPE	0.276889
1029	CHAVO	0.224622
1029	BUCRH	0.31528
1029	NESNO	0.393876
1029	MELUN	0.394401
1029	COLLI	0.354523
1029	GEOFO	0.485995
1029	CORBR	0.518439
1029	TAEGU	0.470469
1029	MANVI	0.50797
1029	PICPU	0.552032
1029	ACACH	0.473052
1029	PTEGU	0.249266
1035	FULGL	0.358091
1035	PHACA	0.380867
1035	PODCR	0.415278
1035	BALRE	0.387617
1035	EGRGA	0.403554
1035	PYGAD	0.352132
1035	APTFO	0.372734
1035	CHAVO	0.368023
1035	CHLUN	0.398934
1035	TAUER	0.373458
1035	PHORU	0.362934
1035	LEPDI	0.400305
1035	APAVI	0.390198
1035	OPHHO	0.340222
1035	EURHE	0.319725
1035	MELUN	0.501673
1035	NESNO	0.406962
1035	GALGA	0.436422
1035	MELGA	0.487127
1035	COLST	0.405383
1035	CORBR	0.366787
1035	GEOFO	0.37601
1035	TAEGU	0.385491
1035	MANVI	0.442575
1035	ACACH	0.403189
1035	CALAN	0.373139
1035	PICPU	0.410566
1035	CHAPE	0.355016
1035	MESUN	0.313044
1035	COLLI	0.270813
1035	PTEGU	0.27052
1035	ANAPL	0.260088
1035	CUCCA	0.33838
1035	BUCRH	0.376522
1035	NIPNI	0.337431
1035	TYTAL	0.352444
1035	CAPCA	0.388437
1035	PELCR	0.356501
1035	CATAU	0.384457
1035	FALPE	0.425398
1035	CARCR	0.394465
1035	HALLE	0.377778
1035	HALAL	0.365236
1035	GAVST	0.378312
1035	STRCA	0.501901
1035	PHALE	0.378002
1036	ACACH	0.414974
1036	CORBR	0.45332
1036	GEOFO	0.438162
1036	MANVI	0.456213
1036	MERNU	0.306764
1036	NIPNI	0.262886
1036	GAVST	0.27231
1036	CHLUN	0.305501
1036	PHORU	0.281422
1036	APTFO	0.269756
1036	PHALE	0.271904
1036	CARCR	0.265842
1036	FALPE	0.289934
1036	LEPDI	0.287453
1036	CHAVO	0.275184
1036	OPHHO	0.3045
1036	COLST	0.311361
1036	CALAN	0.303936
1036	APAVI	0.305661
1036	MELUN	0.294953
1036	NESNO	0.279861
1036	HALAL	0.241555
1036	HALLE	0.239648
1036	CHAPE	0.33186
1036	BALRE	0.261507
1036	STRCA	0.196695
1036	GALGA	0.320064
1036	MELGA	0.316125
1036	ANAPL	0.273392
1036	TYTAL	0.256337
1036	EGRGA	0.279856
1036	COLLI	0.34745
1036	PELCR	0.314923
1036	PYGAD	0.286719
1036	PTEGU	0.284002
1036	TAUER	0.281162
1036	EURHE	0.326854
1036	BUCRH	0.297305
1036	MESUN	0.287387
1036	PODCR	0.301054
1036	CUCCA	0.314519
1036	PICPU	0.424174
1037	NESNO	0.136713
1037	ANAPL	0.153284
1037	MELGA	0.174829
1037	GALGA	0.167538
1037	BALRE	0.107554
1037	LEPDI	0.113352
1037	COLLI	0.12037
1037	MESUN	0.132956
1037	PELCR	0.103379
1037	MERNU	0.14079
1037	CUCCA	0.175394
1037	BUCRH	0.142382
1037	APAVI	0.128125
1037	CATAU	0.111578
1037	ACACH	0.132444
1037	MANVI	0.17957
1037	GEOFO	0.168605
1037	TAEGU	0.278133
1037	CORBR	0.139002
1037	PODCR	0.119761
1037	PHORU	0.104116
1037	OPHHO	0.132227
1037	PHACA	0.11241
1037	CHAPE	0.139124
1037	CAPCA	0.129982
1037	PTEGU	0.113061
1037	PICPU	0.128878
1037	CHAVO	0.0993993
1037	STRCA	0.0560936
1037	FALPE	0.107308
1037	COLST	0.133893
1037	TAUER	0.108303
1037	FULGL	0.0919667
1037	GAVST	0.098724
1037	EGRGA	0.100517
1037	NIPNI	0.0996262
1037	CHLUN	0.111053
1037	APTFO	0.100498
1037	PYGAD	0.0964104
1037	EURHE	0.12296
1037	HALLE	0.115275
1037	HALAL	0.116488
1037	TYTAL	0.121126
1037	CALAN	0.143677
1037	CARCR	0.116225
1037	MELUN	0.156714
1038	ANAPL	0.120676
1038	COLLI	0.157496
1038	COLST	0.167823
1038	GALGA	0.180644
1038	MELGA	0.193186
1038	TAUER	0.137098
1038	LEPDI	0.125167
1038	PICPU	0.150304
1038	CATAU	0.112151
1038	BUCRH	0.153608
1038	MERNU	0.175563
1038	ACACH	0.230565
1038	MANVI	0.191313
1038	CORBR	0.187559
1038	TAEGU	0.218011
1038	GEOFO	0.214825
1038	CHAPE	0.192028
1038	CALAN	0.218487
1038	CARCR	0.113468
1038	PYGAD	0.113736
1038	APTFO	0.112808
1038	PHACA	0.161749
1038	EGRGA	0.149785
1038	CUCCA	0.203659
1038	BALRE	0.180185
1038	PHORU	0.172263
1038	PODCR	0.175979
1038	APAVI	0.195932
1038	CAPCA	0.183749
1038	PELCR	0.164428
1038	EURHE	0.226762
1038	CHAVO	0.137058
1038	PTEGU	0.1437
1038	MESUN	0.143517
1038	OPHHO	0.15783
1038	GAVST	0.125267
1038	NIPNI	0.127422
1038	CHLUN	0.135656
1038	PHALE	0.148046
1038	TYTAL	0.147473
1038	NESNO	0.183062
1038	MELUN	0.184397
1038	FULGL	0.130049
1038	HALAL	0.110964
1038	HALLE	0.110964
1038	FALPE	0.131441
1038	STRCA	0.0885124
1039	MELGA	0.617973
1039	GALGA	0.596332
1039	MESUN	0.539794
1039	COLLI	0.538398
1039	PTEGU	0.475533
1039	CHAPE	0.490963
1039	PICPU	0.540142
1039	CALAN	0.585246
1039	COLST	0.528915
1039	MERNU	0.471139
1039	ACACH	0.469345
1039	MANVI	0.51223
1039	CORBR	0.501083
1039	GEOFO	0.535184
1039	TAEGU	0.56994
1039	CUCCA	0.463724
1039	LEPDI	0.370481
1039	PODCR	0.430806
1039	EGRGA	0.367207
1039	NIPNI	0.373441
1039	PELCR	0.366238
1039	FULGL	0.340175
1039	PYGAD	0.346816
1039	APTFO	0.341732
1039	APAVI	0.436353
1039	CATAU	0.356817
1039	CHLUN	0.372796
1039	CAPCA	0.343625
1039	STRCA	0.288497
1039	FALPE	0.397052
1039	HALAL	0.365303
1039	HALLE	0.364748
1039	CARCR	0.353861
1039	PHALE	0.358775
1039	BALRE	0.386706
1039	PHORU	0.399792
1039	OPHHO	0.447984
1039	PHACA	0.403949
1039	GAVST	0.400846
1039	CHAVO	0.447253
1039	TAUER	0.385609
1039	NESNO	0.42674
1039	BUCRH	0.462731
1039	ANAPL	0.511144
1040	APTFO	0.372671
1040	FULGL	0.389543
1040	STRCA	0.495213
1040	BALRE	0.514398
1040	CARCR	0.379309
1040	PELCR	0.394775
1040	PHACA	0.391517
1040	PHALE	0.383942
1040	CHAVO	0.399306
1040	FALPE	0.419895
1040	HALLE	0.399354
1040	HALAL	0.39762
1040	NIPNI	0.374743
1040	PHORU	0.390469
1040	LEPDI	0.43437
1040	APAVI	0.5666
1040	PTEGU	0.403456
1040	CUCCA	0.528904
1040	MESUN	0.487776
1040	BUCRH	0.449278
1040	EURHE	0.395429
1040	CHLUN	0.384935
1040	EGRGA	0.389486
1040	GAVST	0.367792
1040	COLLI	0.257733
1040	MELUN	0.382564
1040	ANAPL	0.416214
1040	MELGA	0.400654
1040	GALGA	0.396156
1040	MERNU	0.325827
1040	CALAN	0.410807
1040	PICPU	0.440579
1040	CORBR	0.398418
1040	GEOFO	0.407666
1040	MANVI	0.439106
1040	ACACH	0.44977
1040	CHAPE	0.307575
1040	TAUER	0.342646
1040	CAPCA	0.36744
1040	OPHHO	0.559671
1040	PYGAD	0.367259
1042	PICPU	0.285567
1042	STRCA	0.150258
1042	TYTAL	0.190826
1042	FALPE	0.212167
1042	EGRGA	0.19478
1042	LEPDI	0.200045
1042	OPHHO	0.211796
1042	GALGA	0.286075
1042	MELGA	0.246224
1042	ANAPL	0.244983
1042	PHALE	0.196621
1042	NESNO	0.23428
1042	NIPNI	0.19518
1042	GAVST	0.187842
1042	CHLUN	0.205313
1042	BALRE	0.206773
1042	BUCRH	0.269765
1042	EURHE	0.244108
1042	CHAVO	0.209309
1042	PELCR	0.19502
1042	PTEGU	0.251643
1042	PYGAD	0.189373
1042	APTFO	0.189372
1042	PODCR	0.19829
1042	PHORU	0.199398
1042	FULGL	0.189047
1042	PHACA	0.189004
1042	MELUN	0.339558
1042	COLLI	0.326393
1042	TAUER	0.274593
1042	HALLE	0.224495
1042	HALAL	0.199645
1042	CARCR	0.209057
1042	COLST	0.242748
1042	ACACH	0.385305
1042	GEOFO	0.697314
1042	TAEGU	0.583718
1042	CORBR	0.418358
1042	MANVI	0.361902
1042	CUCCA	0.30189
1042	APAVI	0.211395
1042	CAPCA	0.198009
1042	CHAPE	0.225858
1042	CALAN	0.252235
