1001	EGRGA	0.0947966
1001	OPHHO	0.107197
1001	PHACA	0.273639
1001	FULGL	0.0850813
1001	BALRE	0.102361
1001	CUCCA	0.127693
1001	CARCR	0.0901718
1001	NIPNI	0.0813856
1001	APTFO	0.0839186
1001	PYGAD	0.0839232
1001	LEPDI	0.103015
1001	CAPCA	0.112966
1001	CHAPE	0.161534
1001	CALAN	0.136005
1001	BUCRH	0.218602
1001	GEOFO	0.214924
1001	TAEGU	0.217534
1001	CORBR	0.213891
1001	MANVI	0.192422
1001	ACACH	0.200382
1001	PICPU	0.237078
1001	COLST	0.202153
1001	MERNU	0.218735
1001	APAVI	0.150981
1001	NESNO	0.12382
1001	MELUN	0.133794
1001	TYTAL	0.0983643
1001	FALPE	0.0839149
1001	TINMA	0.0653104
1001	GALGA	0.107898
1001	MELGA	0.10777
1001	ANAPL	0.0979159
1001	HALAL	0.07644
1001	HALLE	0.07644
1001	PELCR	0.0831616
1001	GAVST	0.087037
1001	PTEGU	0.102326
1001	CHAVO	0.108449
1001	MESUN	0.146166
1001	TAUER	0.114056
1001	PODCR	0.102565
1001	PHORU	0.103153
1001	COLLI	0.139539
1001	CHLUN	0.126291
1005	TAUER	0.290302
1005	MERNU	0.330753
1005	COLST	0.295908
1005	CALAN	0.388965
1005	CHAPE	0.343506
1005	PICPU	0.378972
1005	MANVI	0.445599
1005	TAEGU	0.648503
1005	CORBR	0.519397
1005	ACACH	0.379715
1005	MELUN	0.252244
1005	NESNO	0.267393
1005	EGRGA	0.145977
1005	PELCR	0.11811
1005	TYTAL	0.133781
1005	FULGL	0.102237
1005	GALGA	0.144777
1005	MELGA	0.159252
1005	TINMA	0.210465
1005	HALAL	0.116313
1005	HALLE	0.112977
1005	PODCR	0.152895
1005	FALPE	0.147117
1005	CATAU	0.11213
1005	CARCR	0.110507
1005	CUCCA	0.201279
1005	PHALE	0.1243
1005	PTEGU	0.203656
1005	BALRE	0.131998
1005	NIPNI	0.143353
1005	PHACA	0.172305
1005	GAVST	0.119291
1005	CHAVO	0.149664
1005	APTFO	0.134834
1005	PYGAD	0.13598
1005	ANAPL	0.251373
1005	PHORU	0.177656
1005	OPHHO	0.183036
1005	LEPDI	0.184543
1005	APAVI	0.249094
1005	MESUN	0.190109
1005	COLLI	0.21915
1005	CAPCA	0.188424
1013	GEOFO	0.0636985
1013	TAEGU	0.0689478
1013	CORBR	0.055851
1013	MANVI	0.0713898
1013	EGRGA	0.0433858
1013	NESNO	0.0513312
1013	MELUN	0.0503696
1013	NIPNI	0.0391975
1013	FULGL	0.0424154
1013	BALRE	0.0455174
1013	PHORU	0.0391999
1013	CHAVO	0.0433433
1013	GAVST	0.046247
1013	HALLE	0.0459532
1013	HALAL	0.0459532
1013	TYTAL	0.0474076
1013	MERNU	0.0799669
1013	ANAPL	0.0565216
1013	GALGA	0.0772018
1013	MELGA	0.13802
1013	CATAU	0.0380999
1013	TAUER	0.0385428
1013	ACACH	0.0471666
1013	BUCRH	0.0583068
1013	TINMA	0.0346477
1013	COLST	0.0492723
1013	PODCR	0.0407759
1013	PYGAD	0.0361234
1013	APTFO	0.0350867
1013	CAPCA	0.0371865
1013	PELCR	0.0364372
1013	CHLUN	0.043852
1013	PHALE	0.0476535
1013	PICPU	0.0496635
1013	CALAN	0.0552638
1013	CHAPE	0.060816
1013	FALPE	0.0594657
1013	EURHE	0.0575352
1013	APAVI	0.0626138
1013	CUCCA	0.0454267
1013	OPHHO	0.0467223
1013	LEPDI	0.0519877
1013	COLLI	0.0463979
1014	NESNO	0.122128
1014	MELUN	0.120594
1014	HALAL	0.0969618
